Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,38.22651290893555,37.4890251159668,38.22651290893555,37.6031608581543,3930120.0,28.267566680908203
2010-01-05,37.673397064208984,37.19929885864258,37.445125579833984,37.40122985839844,3252415.0,28.11577033996582
2010-01-06,37.65583801269531,36.91835021972656,37.576820373535156,37.31343460083008,3111406.0,28.049776077270508
2010-01-07,37.31343460083008,36.953468322753906,36.98858642578125,37.295875549316406,2513317.0,28.03657341003418
2010-01-08,37.27831268310547,36.909568786621094,37.243194580078125,37.243194580078125,2310462.0,27.996965408325195
2010-01-11,37.41000747680664,36.98858642578125,37.243194580078125,37.41000747680664,2446230.0,28.12236976623535
2010-01-12,37.43634796142578,36.86567306518555,37.19051742553711,37.14662170410156,2571293.0,27.924367904663086
2010-01-13,37.51536560058594,36.927127838134766,37.07638168334961,37.41878890991211,2546007.0,28.12896728515625
2010-01-14,37.559261322021484,37.09394073486328,37.12906265258789,37.31343460083008,2402721.0,28.049776077270508
2010-01-15,37.68217849731445,36.74275588989258,37.50658416748047,37.11149978637695,3384880.0,27.897966384887695
2010-01-19,37.690956115722656,36.87445068359375,37.023704528808594,37.673397064208984,2931786.0,28.320369720458984
2010-01-20,37.4890251159668,36.54960632324219,37.2607536315918,37.17295837402344,4057232.0,27.944171905517578
2010-01-21,37.65583801269531,36.89200973510742,37.269535064697266,37.00614547729492,4356106.0,27.81877899169922
2010-01-22,37.181739807128906,36.084285736083984,37.00614547729492,36.1457405090332,4463513.0,27.171966552734375
2010-01-25,36.4881477355957,36.04916763305664,36.46180725097656,36.23353958129883,2400670.0,27.23797035217285
2010-01-26,36.23353958129883,35.970149993896484,36.06672668457031,36.04916763305664,2786905.0,27.09937858581543
2010-01-27,36.189640045166016,35.759437561035156,35.7857780456543,36.01404571533203,4096983.0,27.07297706604004
2010-01-28,36.15452194213867,35.46092987060547,35.7857780456543,35.71554183959961,4972760.0,26.84858512878418
2010-01-29,36.15452194213867,35.68920135498047,35.70676040649414,35.81211471557617,4173866.0,26.921186447143555
2010-02-01,36.136962890625,35.741878509521484,36.0228271484375,36.057945251464844,3638649.0,27.105974197387695
2010-02-02,36.365234375,35.71554183959961,36.365234375,36.15452194213867,4142999.0,27.178577423095703
2010-02-03,36.01404571533203,35.5662841796875,35.873573303222656,35.82089614868164,3141704.0,26.927778244018555
2010-02-04,35.8999137878418,35.452152252197266,35.61018371582031,35.452152252197266,4410778.0,26.650575637817383
2010-02-05,35.5575065612793,34.87269592285156,35.399471282958984,35.36435317993164,4745530.0,26.58458709716797
2010-02-08,35.61896514892578,35.136085510253906,35.338016510009766,35.46971130371094,3460738.0,26.663772583007812
2010-02-09,36.075504302978516,35.513607025146484,35.856014251708984,35.73310089111328,3358000.0,26.861780166625977
2010-02-10,35.82089614868164,35.38191223144531,35.627742767333984,35.71554183959961,2091774.0,26.84858512878418
2010-02-11,36.09306335449219,35.29411697387695,35.61018371582031,35.90869140625,2630407.0,26.9937801361084
